timestamp,Fecha_Satelite_UTC,Fecha_Captura_Chile,Volcan,Sensor,VRP_MW,Distancia_km,Tipo_Registro,Clasificacion Mirova,Ruta Foto,Fecha_Proceso_GitHub,Ultima_Actualizacion,Editado,Origen_Dato,Confianza_Validacion,Requiere_Verificacion,Nota_Validacion
1775710802,2026-04-09 05:00:02,2026-04-09 01:00:02,Lascar,VIIRS375,0.55,1.55,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-09/05-00-02_Lascar_VIIRS375_Latest.png,2026-04-09 04:20:48,2026-04-09 04:45:48,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775628721,2026-04-08 06:12:01,2026-04-08 02:12:01,Lascar,VIIRS,1.82,1.68,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-08/06-12-01_Lascar_VIIRS750_Latest.png,2026-04-08 05:05:49,2026-04-08 17:15:51,NO,ambos,alta,False,Validado por MIROVA latest.php
1775627640,2026-04-08 05:54:00,2026-04-08 01:54:00,Lascar,VIIRS,2.0,0.0,ALERTA_TERMICA_OCR,Medio,imagenes_satelitales/Lascar/2026-04-08/05-54-00_Lascar_VIIRS750_VRP.png,2026-04-08 06:01:15,2026-04-08 06:01:15,NO,OCR,alta,False,"Estrella en Y=282 (dentro límite Y=257, dist≈3.40 km)"
1775625482,2026-04-08 05:18:02,2026-04-08 01:18:02,Lascar,VIIRS,2.37,1.68,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-08/05-18-02_Lascar_VIIRS750_Latest.png,2026-04-08 03:50:51,2026-04-08 05:00:57,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775613000,2026-04-08 01:50:00,2026-04-07 21:50:00,Lascar,MODIS,1.79,1.41,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-08/01-50-00_Lascar_MODIS_Latest.png,2026-04-07 22:50:52,2026-04-08 10:30:58,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775547300,2026-04-07 07:35:00,2026-04-07 03:35:00,Lascar,MODIS,2.29,2.0,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-07/07-35-00_Lascar_MODIS_Latest.png,2026-04-07 06:20:47,2026-04-07 11:31:01,NO,ambos,alta,False,Validado por MIROVA latest.php
1775542320,2026-04-07 06:12:00,2026-04-07 02:12:00,Lascar,VIIRS375,1.82,0.0,ALERTA_TERMICA_OCR,Medio,imagenes_satelitales/Lascar/2026-04-07/06-12-00_Lascar_VIIRS375_VRP.png,2026-04-07 07:12:00,2026-04-07 07:12:00,NO,OCR,alta,False,"Grupo píxeles rojos Y=287 (área=3 px², dist≈1.92 km)"
1775542320,2026-04-07 06:12:00,2026-04-07 02:12:00,Lascar,VIIRS,1.0,0.0,ALERTA_TERMICA_OCR,Medio,imagenes_satelitales/Lascar/2026-04-07/06-12-00_Lascar_VIIRS750_VRP.png,2026-04-07 06:01:08,2026-04-07 06:01:08,NO,OCR,alta,False,"Grupo píxeles rojos Y=285 (área=30 px², dist≈1.79 km)"
1775457000,2026-04-06 06:30:00,2026-04-06 02:30:00,Lascar,VIIRS375,0.14,1.19,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-06/06-30-00_Lascar_VIIRS375_Latest.png,2026-04-06 06:05:43,2026-04-06 16:45:49,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775455202,2026-04-06 06:00:02,2026-04-06 02:00:02,Lascar,VIIRS,2.43,1.68,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-06/06-00-02_Lascar_VIIRS750_Latest.png,2026-04-06 03:50:51,2026-04-06 05:30:48,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775367001,2026-04-05 05:30:01,2026-04-05 01:30:01,Lascar,VIIRS,2.0,0.0,ALERTA_TERMICA_OCR,Medio,imagenes_satelitales/Lascar/2026-04-05/05-30-01_Lascar_VIIRS750_VRP.png,2026-04-05 03:31:07,2026-04-05 03:31:07,NO,OCR,alta,False,"Estrella en Y=282 (dentro límite Y=257, dist≈3.40 km)"
1775367001,2026-04-05 05:30:01,2026-04-05 01:30:01,Lascar,VIIRS375,1.52,1.55,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-05/05-30-01_Lascar_VIIRS375_Latest.png,2026-04-05 03:50:50,2026-04-05 15:30:53,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775352900,2026-04-05 01:35:00,2026-04-04 22:35:00,Lascar,MODIS,1.98,1.41,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-05/01-35-00_Lascar_MODIS_Latest.png,2026-04-04 23:50:48,2026-04-05 06:15:49,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775287200,2026-04-04 07:20:00,2026-04-04 04:20:00,Lascar,MODIS,1.71,1.41,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-04/07-20-00_Lascar_MODIS_Latest.png,2026-04-04 06:50:46,2026-04-04 11:45:47,NO,ambos,alta,False,Validado por MIROVA latest.php
1775281681,2026-04-04 05:48:01,2026-04-04 02:48:01,Lascar,VIIRS375,2.69,1.5,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-04/05-48-01_Lascar_VIIRS375_Latest.png,2026-04-04 05:50:47,2026-04-04 19:00:53,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775281681,2026-04-04 05:48:01,2026-04-04 02:48:01,Lascar,VIIRS,3.25,1.68,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-04/05-48-01_Lascar_VIIRS750_Latest.png,2026-04-04 05:20:44,2026-04-04 05:45:45,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775280240,2026-04-04 05:24:00,2026-04-04 02:24:00,Lascar,VIIRS375,1.77,0.0,ALERTA_TERMICA_OCR,Medio,imagenes_satelitales/Lascar/2026-04-04/05-24-00_Lascar_VIIRS375_VRP.png,2026-04-04 06:31:07,2026-04-04 06:31:07,NO,OCR,alta,False,"Estrella en Y=283 (dentro límite Y=257, dist≈3.33 km)"
1775196361,2026-04-03 06:06:01,2026-04-03 03:06:01,Lascar,VIIRS375,0.31,1.5,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-03/06-06-01_Lascar_VIIRS375_Latest.png,2026-04-03 06:50:47,2026-04-03 18:45:43,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775195280,2026-04-03 05:48:00,2026-04-03 02:48:00,Lascar,VIIRS375,0.41,0.0,ALERTA_TERMICA_OCR,Bajo,imagenes_satelitales/Lascar/2026-04-03/05-48-00_Lascar_VIIRS375_VRP.png,2026-04-03 08:01:07,2026-04-03 08:01:07,NO,OCR,alta,False,"Estrella en Y=283 (dentro límite Y=257, dist≈3.33 km)"
1775193122,2026-04-03 05:12:02,2026-04-03 02:12:02,Lascar,VIIRS,0.8,1.5,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-03/05-12-02_Lascar_VIIRS750_Latest.png,2026-04-03 04:50:50,2026-04-03 06:15:46,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775115900,2026-04-02 07:45:00,2026-04-02 04:45:00,Lascar,MODIS,0.29,1.0,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-02/07-45-00_Lascar_MODIS_Latest.png,2026-04-02 07:05:44,2026-04-02 12:45:47,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775019601,2026-04-01 05:00:01,2026-04-01 02:00:01,Lascar,VIIRS375,0.62,1.91,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-01/05-00-01_Lascar_VIIRS375_Latest.png,2026-04-01 05:05:47,2026-04-01 08:00:46,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775019601,2026-04-01 05:00:01,2026-04-01 02:00:01,Lascar,VIIRS,0.45,2.25,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-01/05-00-01_Lascar_VIIRS750_Latest.png,2026-04-01 04:50:44,2026-04-01 07:15:45,NO,latest.php,alta,False,Validado por MIROVA latest.php
1774934641,2026-03-31 05:24:01,2026-03-31 02:24:01,Lascar,VIIRS,1.26,1.68,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-03-31/05-24-01_Lascar_VIIRS750_Latest.png,2026-03-31 06:20:50,2026-03-31 08:30:53,NO,ambos,alta,False,Validado por MIROVA latest.php
1774934641,2026-03-31 05:24:01,2026-03-31 02:24:01,Lascar,VIIRS375,1.03,1.55,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-03-31/05-24-01_Lascar_VIIRS375_Latest.png,2026-03-31 06:20:50,2026-03-31 09:00:49,NO,latest.php,alta,False,Validado por MIROVA latest.php
1774849321,2026-03-30 05:42:01,2026-03-30 02:42:01,Lascar,VIIRS375,1.14,1.55,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-03-30/05-42-01_Lascar_VIIRS375_Latest.png,2026-03-30 05:20:45,2026-03-30 18:30:57,NO,latest.php,alta,False,Validado por MIROVA latest.php
1774849321,2026-03-30 05:42:01,2026-03-30 02:42:01,Lascar,VIIRS,0.98,1.5,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-03-30/05-42-01_Lascar_VIIRS750_Latest.png,2026-03-30 05:20:45,2026-03-30 18:30:57,NO,latest.php,alta,False,Validado por MIROVA latest.php
1774847880,2026-03-30 05:18:00,2026-03-30 02:18:00,Lascar,VIIRS375,1.4,0.0,ALERTA_TERMICA_OCR,Medio,imagenes_satelitales/Lascar/2026-03-30/05-18-00_Lascar_VIIRS375_VRP.png,2026-03-30 06:31:04,2026-03-30 06:31:04,NO,OCR,alta,False,"Estrella en Y=283 (dentro límite Y=257, dist≈3.33 km)"
1774764001,2026-03-29 06:00:01,2026-03-29 03:00:01,Lascar,VIIRS,2.68,2.25,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-03-29/06-00-01_Lascar_VIIRS750_Latest.png,2026-03-29 05:20:45,2026-03-29 18:15:45,NO,latest.php,alta,False,Validado por MIROVA latest.php
1774762560,2026-03-29 05:36:00,2026-03-29 02:36:00,Lascar,VIIRS,5.0,0.0,ALERTA_TERMICA_OCR,Alto,imagenes_satelitales/Lascar/2026-03-29/05-36-00_Lascar_VIIRS750_VRP.png,2026-03-29 05:56:36,2026-03-29 05:56:36,NO,OCR,alta,False,"Estrella en Y=278 (dentro límite Y=257, dist≈3.65 km)"
1774749300,2026-03-29 01:55:00,2026-03-28 22:55:00,Lascar,MODIS,2.94,1.41,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-03-29/01-55-00_Lascar_MODIS_Latest.png,2026-03-29 01:05:47,2026-03-29 06:15:45,NO,ambos,alta,False,Validado por MIROVA latest.php
1774684200,2026-03-28 07:50:00,2026-03-28 04:50:00,Lascar,MODIS,1.55,1.41,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-03-28/07-50-00_Lascar_MODIS_Latest.png,2026-03-28 07:35:48,2026-03-28 12:15:51,NO,ambos,alta,False,Validado por MIROVA latest.php
