2026-09-10T06:15:46Z	NRT Retry (NASA recovery)	schedule
2026-09-10T05:56:45Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-10T05:22:00Z	Deploy GitHub Pages	schedule
2026-09-10T05:04:45Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-10T04:49:48Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-10T04:30:48Z	Deploy GitHub Pages	workflow_run
2026-09-10T03:13:40Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-10T01:15:27Z	NRT Retry (NASA recovery)	schedule
2026-09-10T01:02:25Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-10T00:39:36Z	Deploy GitHub Pages	schedule
2026-09-10T00:16:36Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-09T23:38:16Z	Deploy GitHub Pages	workflow_run
2026-09-09T23:23:39Z	NRT Retry (NASA recovery)	schedule
2026-09-09T22:31:55Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-09T22:16:11Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-09T21:43:16Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-09T21:16:16Z	Deploy GitHub Pages	schedule
2026-09-09T21:05:37Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-09T20:33:56Z	Deploy GitHub Pages	workflow_run
2026-09-09T19:55:02Z	NRT Retry (NASA recovery)	schedule
2026-09-09T19:44:49Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-09T19:04:57Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-09T18:39:01Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-09T17:41:41Z	Tests	push
2026-09-09T17:41:36Z	Tests	pull_request
2026-09-09T17:12:03Z	NRT Retry (NASA recovery)	schedule
2026-09-09T16:54:24Z	Deploy GitHub Pages	schedule
2026-09-09T16:49:47Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-09T16:36:13Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-09T15:32:38Z	Deploy GitHub Pages	workflow_run
2026-09-09T15:29:19Z	NRT Healthcheck (Tier A staleness)	schedule
2026-09-09T14:37:58Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-09T14:10:05Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-09T12:24:46Z	NRT Retry (NASA recovery)	schedule
2026-09-09T11:58:41Z	Deploy GitHub Pages	schedule
2026-09-09T11:44:09Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-09T11:19:29Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-09T10:19:25Z	Deploy GitHub Pages	workflow_run
2026-09-09T09:48:55Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-09T08:38:59Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-09T06:20:26Z	NRT Retry (NASA recovery)	schedule
2026-09-09T05:57:36Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-09T05:23:33Z	Deploy GitHub Pages	schedule
2026-09-09T05:01:52Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-09T04:49:07Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-09T04:31:50Z	Deploy GitHub Pages	workflow_run
2026-09-09T04:27:31Z	Tests	push
2026-09-09T04:27:26Z	Tests	pull_request
2026-09-09T04:19:30Z	Probe S136 conformidad Apendice A (9 casos)	workflow_dispatch
2026-09-09T04:19:27Z	Tests	push
2026-09-09T04:17:18Z	Tests	pull_request
2026-09-09T03:57:20Z	Tests	push
2026-09-09T03:57:14Z	Tests	pull_request
2026-09-09T03:13:50Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-09T01:26:14Z	NRT Retry (NASA recovery)	schedule
2026-09-09T00:43:27Z	Deploy GitHub Pages	schedule
2026-09-09T00:16:57Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-09T00:12:28Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-08T23:53:10Z	Deploy GitHub Pages	workflow_run
2026-09-08T23:29:56Z	NRT Retry (NASA recovery)	schedule
2026-09-08T22:22:13Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-08T22:18:40Z	Tests	push
2026-09-08T22:18:32Z	Tests	pull_request
2026-09-08T22:08:58Z	Probe S136 conformidad Apendice A (9 casos)	workflow_dispatch
2026-09-08T22:08:55Z	Tests	push
2026-09-08T22:08:50Z	Tests	pull_request
2026-09-08T21:53:55Z	Tests	push
2026-09-08T21:53:49Z	Tests	pull_request
2026-09-08T21:52:37Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-08T21:49:49Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-08T21:40:20Z	Tests	push
2026-09-08T21:34:51Z	Tests	push
2026-09-08T21:34:39Z	Tests	pull_request
2026-09-08T21:31:24Z	Probe S136 conformidad A6 Villarrica 2009	workflow_dispatch
2026-09-08T21:31:21Z	Tests	push
2026-09-08T21:28:36Z	Tests	pull_request
2026-09-08T21:28:20Z	Deploy GitHub Pages	schedule
2026-09-08T21:22:00Z	Probe S136 conformidad A6 Villarrica 2009	workflow_dispatch
2026-09-08T21:21:52Z	Tests	push
2026-09-08T21:19:32Z	Tests	pull_request
2026-09-08T21:19:25Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-08T21:11:49Z	Tests	push
2026-09-08T21:09:15Z	Tests	pull_request
2026-09-08T21:05:05Z	Tests	push
2026-09-08T21:02:46Z	Tests	pull_request
2026-09-08T20:55:37Z	Tests	push
2026-09-08T20:54:55Z	Deploy GitHub Pages	workflow_run
2026-09-08T20:53:20Z	Tests	pull_request
2026-09-08T20:34:03Z	Tests	push
2026-09-08T20:31:40Z	Tests	pull_request
2026-09-08T20:27:12Z	Probe S136 3 brazos filtro contextual Test 1	workflow_dispatch
2026-09-08T20:27:06Z	Tests	push
2026-09-08T20:24:40Z	Tests	pull_request
2026-09-08T20:00:26Z	NRT Retry (NASA recovery)	schedule
2026-09-08T19:15:39Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-08T18:42:30Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-08T18:38:18Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-08T18:35:06Z	Tests	push
2026-09-08T17:18:56Z	NRT Retry (NASA recovery)	schedule
2026-09-08T16:51:40Z	Deploy GitHub Pages	schedule
2026-09-08T16:47:28Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-08T16:18:54Z	Tests	push
2026-09-08T15:34:56Z	NRT Healthcheck (Tier A staleness)	schedule
2026-09-08T15:29:06Z	Deploy GitHub Pages	workflow_run
2026-09-08T14:34:01Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-08T14:30:52Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-08T14:08:57Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-08T13:00:45Z	Tests	push
2026-09-08T12:13:01Z	NRT Retry (NASA recovery)	schedule
2026-09-08T11:46:20Z	Deploy GitHub Pages	schedule
2026-09-08T11:38:01Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-08T10:00:27Z	Deploy GitHub Pages	workflow_run
2026-09-08T09:43:47Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-08T09:38:48Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-08T09:10:12Z	Tests	push
2026-09-08T09:06:49Z	A/B S135 — D1 keep_peak x D2 segundo pase condicionado	workflow_dispatch
2026-09-08T08:37:01Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-08T06:10:32Z	NRT Retry (NASA recovery)	schedule
2026-09-08T05:34:25Z	Tests	push
2026-09-08T05:22:50Z	Tests	push
2026-09-08T05:21:47Z	Deploy GitHub Pages	schedule
2026-09-08T05:21:16Z	Tests	push
2026-09-08T05:02:00Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-08T04:40:39Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-08T04:36:16Z	Deploy GitHub Pages	workflow_run
2026-09-08T04:31:56Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-08T03:52:21Z	Tests	push
2026-09-08T03:45:56Z	Tests	push
2026-09-08T03:45:28Z	Tests	push
2026-09-08T03:29:32Z	Tests	push
2026-09-08T03:26:40Z	Tests	push
2026-09-08T03:24:48Z	Tests	pull_request
2026-09-08T03:11:45Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-08T01:16:27Z	NRT Retry (NASA recovery)	schedule
2026-09-08T00:45:12Z	Tests	push
2026-09-08T00:43:12Z	Tests	pull_request
2026-09-08T00:37:54Z	Tests	push
2026-09-08T00:36:01Z	Tests	pull_request
2026-09-08T00:33:36Z	A/B S135 — D1 keep_peak x D2 segundo pase condicionado	workflow_dispatch
2026-09-08T00:33:20Z	Tests	push
2026-09-08T00:31:01Z	Tests	pull_request
2026-09-07T23:57:47Z	Deploy GitHub Pages	workflow_run
2026-09-07T23:49:02Z	Tests	push
2026-09-07T23:47:09Z	Tests	pull_request
2026-09-07T23:31:15Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-07T23:28:42Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-07T23:01:50Z	Deploy GitHub Pages	schedule
2026-09-07T22:30:18Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-07T22:09:52Z	NRT Retry (NASA recovery)	schedule
2026-09-07T21:42:24Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-07T20:54:09Z	Deploy GitHub Pages	workflow_run
2026-09-07T20:35:48Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-07T20:33:19Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-07T19:35:33Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-07T19:18:43Z	NRT Retry (NASA recovery)	schedule
2026-09-07T18:52:59Z	Deploy GitHub Pages	schedule
2026-09-07T16:51:46Z	Deploy GitHub Pages	workflow_run
2026-09-07T16:47:43Z	NRT Healthcheck (Tier A staleness)	schedule
2026-09-07T16:28:55Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-07T16:26:04Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-07T15:30:32Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-07T14:52:48Z	Auto-audit semanal paridad MIROVA	schedule
2026-09-07T13:35:40Z	NRT Retry (NASA recovery)	schedule
2026-09-07T13:03:11Z	Deploy GitHub Pages	schedule
2026-09-07T12:56:04Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-07T10:21:23Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-07T10:14:52Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-07T10:13:48Z	Deploy GitHub Pages	workflow_run
2026-09-07T08:56:19Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-07T07:03:17Z	Tests	push
2026-09-07T07:01:24Z	Tests	pull_request
2026-09-07T06:49:35Z	Tests	push
2026-09-07T06:47:14Z	Tests	pull_request
2026-09-07T06:41:37Z	Probe S135 etapas keep_peak (D19 / AUDIT_S134 D1-b)	workflow_dispatch
2026-09-07T06:41:24Z	Tests	push
2026-09-07T06:39:10Z	Tests	pull_request
2026-09-07T06:20:43Z	NRT Retry (NASA recovery)	schedule
2026-09-07T05:17:12Z	Deploy GitHub Pages	schedule
2026-09-07T05:05:00Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-07T04:45:43Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-07T04:36:39Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-07T04:17:09Z	Deploy GitHub Pages	workflow_run
2026-09-07T03:01:59Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-07T01:26:01Z	Tests	push
2026-09-07T01:24:08Z	Tests	pull_request
2026-09-07T01:10:18Z	NRT Retry (NASA recovery)	schedule
2026-09-07T01:04:11Z	Probe S135 etapas keep_peak (D19 / AUDIT_S134 D1-b)	workflow_dispatch
2026-09-07T01:04:02Z	Tests	push
2026-09-07T01:01:35Z	Tests	pull_request
2026-09-07T00:41:43Z	Deploy GitHub Pages	workflow_run
2026-09-07T00:22:41Z	Deploy GitHub Pages	schedule
2026-09-06T23:56:43Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-06T23:52:10Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-06T23:29:30Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-06T23:02:36Z	NRT Retry (NASA recovery)	schedule
2026-09-06T21:29:44Z	NRT Retry (NASA recovery)	schedule
2026-09-06T21:22:40Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
