2026-08-26T16:35:13Z	NRT Retry (NASA recovery)	schedule
2026-08-26T16:23:56Z	Deploy GitHub Pages	workflow_run
2026-08-26T16:13:27Z	Tests	push
2026-08-26T16:05:54Z	Deploy GitHub Pages	schedule
2026-08-26T15:50:44Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T14:41:54Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-26T14:27:17Z	Tests	push
2026-08-26T14:09:20Z	NRT Retry (NASA recovery)	schedule
2026-08-26T14:05:20Z	Deploy GitHub Pages	workflow_run
2026-08-26T13:41:47Z	Deploy GitHub Pages	schedule
2026-08-26T13:34:35Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-26T13:17:07Z	Tests	push
2026-08-26T13:14:49Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T13:14:05Z	Tests	pull_request
2026-08-26T12:48:38Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-26T12:35:25Z	Tests	push
2026-08-26T12:26:36Z	NRT Healthcheck (Tier A staleness)	schedule
2026-08-26T11:53:55Z	NRT Retry (NASA recovery)	schedule
2026-08-26T11:50:14Z	S124 A/B Villarrica operacional (issue 513)	workflow_dispatch
2026-08-26T11:50:14Z	Tests	push
2026-08-26T11:49:55Z	Deploy GitHub Pages	workflow_run
2026-08-26T11:45:49Z	Tests	push
2026-08-26T11:42:41Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T11:33:10Z	Tests	push
2026-08-26T11:15:17Z	Deploy GitHub Pages	schedule
2026-08-26T10:50:07Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T10:33:15Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-26T10:03:53Z	NRT Retry (NASA recovery)	schedule
2026-08-26T10:01:59Z	Deploy GitHub Pages	workflow_run
2026-08-26T09:55:41Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T09:26:00Z	Deploy GitHub Pages	schedule
2026-08-26T09:00:26Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T08:40:30Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-26T08:05:51Z	NRT Retry (NASA recovery)	schedule
2026-08-26T08:05:15Z	Deploy GitHub Pages	workflow_run
2026-08-26T07:57:17Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T07:33:50Z	Deploy GitHub Pages	schedule
2026-08-26T07:25:43Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-26T07:06:42Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T06:45:44Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-26T05:57:53Z	NRT Retry (NASA recovery)	schedule
2026-08-26T05:48:34Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T05:45:34Z	Deploy GitHub Pages	workflow_run
2026-08-26T05:18:49Z	Deploy GitHub Pages	schedule
2026-08-26T04:53:55Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T04:37:21Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-26T04:17:24Z	Deploy GitHub Pages	workflow_run
2026-08-26T04:08:19Z	NRT Retry (NASA recovery)	schedule
2026-08-26T03:40:30Z	Deploy GitHub Pages	schedule
2026-08-26T03:32:27Z	S124 A/B Villarrica operacional (issue 513)	workflow_dispatch
2026-08-26T03:31:54Z	Tests	push
2026-08-26T03:29:10Z	Tests	pull_request
2026-08-26T03:16:33Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T03:02:46Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-26T02:43:44Z	NRT Retry (NASA recovery)	schedule
2026-08-26T02:21:49Z	Deploy GitHub Pages	workflow_run
2026-08-26T02:14:46Z	Deploy GitHub Pages	schedule
2026-08-26T02:09:01Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-26T01:56:29Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-26T01:12:45Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-25T23:48:55Z	Deploy GitHub Pages	workflow_run
2026-08-25T23:46:33Z	NRT Retry (NASA recovery)	schedule
2026-08-25T23:35:42Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T23:11:46Z	Deploy GitHub Pages	schedule
2026-08-25T22:43:12Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T22:24:44Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-25T21:50:57Z	NRT Retry (NASA recovery)	schedule
2026-08-25T21:45:09Z	Deploy GitHub Pages	workflow_run
2026-08-25T21:42:15Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T21:12:23Z	Deploy GitHub Pages	schedule
2026-08-25T20:43:58Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T20:26:25Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-25T19:57:19Z	Tests	push
2026-08-25T19:55:35Z	Tests	pull_request
2026-08-25T19:54:09Z	Deploy GitHub Pages	workflow_run
2026-08-25T19:53:38Z	NRT Retry (NASA recovery)	schedule
2026-08-25T19:44:24Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T19:18:50Z	Deploy GitHub Pages	schedule
2026-08-25T19:08:51Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-25T18:55:03Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T18:52:46Z	Tests	push
2026-08-25T18:41:59Z	S124 reproc foco Nicanor (NdC)	workflow_dispatch
2026-08-25T18:41:56Z	S124 A/B Villarrica operacional (issue 513)	workflow_dispatch
2026-08-25T18:41:48Z	Tests	push
2026-08-25T18:36:49Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-25T18:03:42Z	Deploy GitHub Pages	workflow_run
2026-08-25T17:53:24Z	NRT Retry (NASA recovery)	schedule
2026-08-25T17:44:17Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-25T17:18:24Z	Deploy GitHub Pages	schedule
2026-08-25T17:15:26Z	Tests	push
2026-08-25T17:15:26Z	Deploy GitHub Pages	push
2026-08-25T17:12:52Z	Tests	pull_request
